X,Y,Lote,Rto,N,Z
417102.225889144,6304654.21263004,LP08,5523.936,440,4
417104.355745227,6304654.2197807,LP08,5494.894,440,4
417106.494806627,6304654.23809778,LP08,5589.681,440,4
417108.643073351,6304654.26758127,LP08,5452.979,440,4
417110.773119283,6304654.25255603,LP08,5523.191,440,4
417112.921480929,6304654.27095132,LP08,5588.085,440,4
417115.088443103,6304654.2895054,LP08,5631.915,440,4
417117.236804739,6304654.30789973,LP08,5965.957,440,4
417119.38535622,6304654.3041191,LP08,6055.319,440,4
417121.533812763,6304654.31142524,LP08,6254.574,440,4
417123.701059671,6304654.29671564,LP08,6031.277,440,4
417125.849516189,6304654.30402082,LP08,5968.511,440,4
417127.98867243,6304654.31124591,LP08,6087.34,440,4
417130.13722384,6304654.30746289,LP08,6359.681,440,4
417132.285680324,6304654.31476664,LP08,5956.809,440,4
417134.443342156,6304654.33323677,LP08,5757.553,440,4
417136.563897822,6304654.34030073,LP08,5490.319,440,4
417138.703054012,6304654.34752345,LP08,5393.298,440,4
417140.842210192,6304654.35474569,LP08,5416.277,440,4
417142.990761526,6304654.35095982,LP08,5466.702,440,4
417145.129917682,6304654.35818111,LP08,5218.404,440,4
417147.278279201,6304654.37656878,LP08,5418.617,440,4
417149.426640715,6304654.39495597,LP08,5143.83,440,4
417151.584302489,6304654.41342228,LP08,5668.191,440,4
417153.723553498,6304654.40955443,LP08,5617.447,440,4
417155.890515524,6304654.42809937,LP08,5543.404,440,4
417158.020276478,6304654.44632547,LP08,5496.809,440,4
417160.150227185,6304654.44237662,LP08,6106.17,440,4
417162.298683533,6304654.4496737,LP08,5434.681,440,4
417164.437744731,6304654.46797798,LP08,5631.277,440,4
417166.586295933,6304654.46418687,LP08,5979.681,440,4
417168.725546853,6304654.4603157,LP08,6163.83,440,4
417170.892698556,6304654.4566828,LP08,5830.532,440,4
417173.041249712,6304654.45289026,LP08,5764.468,440,4
417175.180405725,6304654.46010491,LP08,5745.319,440,4
417177.319466869,6304654.47840634,LP08,5757.553,440,4
417179.486618518,6304654.47477151,LP08,5454.894,440,4
417181.625679647,6304654.49307198,LP08,5483.404,440,4
417183.774041035,6304654.51145155,LP08,5512.553,440,4
417185.903896736,6304654.51858427,LP08,5980.745,440,4
417188.061653225,6304654.5259552,LP08,5956.383,440,4
417190.219409702,6304654.53332565,LP08,6169.787,440,4
417192.349265373,6304654.54045695,LP08,6586.064,440,4
417194.479121033,6304654.54758779,LP08,6415,440,4
417196.608881846,6304654.5658054,LP08,6281.489,440,4
417198.738642655,6304654.58402254,LP08,6182.766,440,4
417200.868593121,6304654.58006472,LP08,6610.532,440,4
417202.998164254,6304654.62045542,LP08,6468.191,440,4
417205.118909263,6304654.60532987,LP08,6761.064,440,4
417207.220769247,6304654.62330652,LP08,6728.617,440,4
417209.350719666,6304654.61934684,LP08,7043.085,440,4
417211.489780696,6304654.63764071,LP08,6627.66,440,4
417213.61024119,6304654.65577504,LP08,6830.745,440,4
417215.740381204,6304654.62963947,LP08,6596.702,440,4
417217.860936491,6304654.63668562,LP08,7146.702,440,4
417219.990697221,6304654.65489809,LP08,7439.255,440,3
417222.111157682,6304654.67303056,LP08,7971.17,440,3
417224.250218668,6304654.69132161,LP08,7404.362,440,3
417226.370868724,6304654.68727866,LP08,8127.979,440,3
417228.482218501,6304654.68315572,LP08,8138.511,440,3
417230.602773729,6304654.69019908,LP08,8201.17,440,3
417232.714028683,6304654.69716247,LP08,8314.362,440,3
417234.825473213,6304654.6819509,LP08,8289.362,440,3
417236.955423462,6304654.67798515,LP08,8372.979,440,3
417239.075883854,6304654.6961139,LP08,9120.851,440,3
417241.215134343,6304654.69222672,LP08,8117.553,440,3
417243.335689503,6304654.69926729,LP08,8340.745,440,3
417245.456149873,6304654.71739465,LP08,8182.553,440,3
417247.576894573,6304654.70225981,LP08,8477.553,440,2
417249.716145008,6304654.69837075,LP08,8147.447,440,2
417251.827494632,6304654.69424272,LP08,8668.404,440,2
417253.948049735,6304654.70128097,LP08,8335.851,440,2
417256.087015819,6304654.73065223,LP08,9369.362,440,2
417258.216871171,6304654.73776904,LP08,9512.66,440,2
417258.43051682,6304664.56361087,LP08,8729.681,260,3
417256.403151859,6304664.5351941,LP08,8630.213,260,3
417254.375692126,6304664.51786415,LP08,8877.66,260,3
417252.273735423,6304664.51098503,LP08,8295.638,260,3
417250.190474035,6304664.49317721,LP08,8361.17,260,3
417248.144034625,6304664.52003593,LP08,8349.149,260,3
417246.06997871,6304664.51339397,LP08,8213.723,260,3
417243.995922787,6304664.50675157,LP08,7990.106,260,3
417241.931167127,6304664.50018823,LP08,7813.723,260,3
417239.847810909,6304664.49346543,LP08,7744.043,260,3
417237.755249197,6304664.47557542,LP08,7701.596,260,3
417235.699698992,6304664.48017751,LP08,7820.957,260,3
417233.60704247,6304664.47337385,LP08,7487.234,260,3
417231.523686214,6304664.46664926,LP08,7733.191,260,3
417229.440329947,6304664.45992422,LP08,7621.489,260,3
417227.291871749,6304664.45264208,LP08,7452.34,260,3
417225.07831162,6304664.44480278,LP08,7151.915,260,4
417222.846245737,6304664.42571669,LP08,7032.553,260,4
417220.623480122,6304664.40670961,LP08,6741.17,260,4
417218.400524879,6304664.40987651,LP08,6710.745,260,4
417216.196359798,6304664.39102747,LP08,6554.787,260,4
417213.973594162,6304664.37201887,LP08,6240.638,260,4
417211.759939155,6304664.37526377,LP08,6216.17,260,4
417209.564789861,6304664.3897545,LP08,6208.617,260,4
417207.351324469,6304664.37082391,LP08,6267.447,260,4
417205.137669419,6304664.3740673,LP08,6156.064,260,4
417202.924014352,6304664.37731019,LP08,6071.383,260,4
417200.701153827,6304664.36938578,LP08,5721.064,260,4
417198.46908785,6304664.35029407,LP08,5623.83,260,4
417196.255527581,6304664.34244819,LP08,5576.702,260,4
417194.041872461,6304664.34568904,LP08,5568.511,260,4
417191.819011891,6304664.33776259,LP08,5385.426,260,4
417189.624146983,6304664.31898706,LP08,5700.532,260,4
417187.401381242,6304664.29997236,LP08,5367.34,260,4
417185.178425797,6304664.30313162,LP08,5244.043,260,4
417182.946075207,6304664.31729806,LP08,5275,260,4
417180.704614031,6304664.30920993,LP08,5275.638,260,4
417178.47245312,6304664.30120085,LP08,5480.319,260,4
417176.258892749,6304664.29335039,LP08,5745.319,260,4
417174.017526403,6304664.27417347,LP08,5829.255,260,4
417171.803871147,6304664.27740924,LP08,5797.34,260,4
417169.57180506,6304664.25831086,LP08,5491.383,260,4
417167.339644097,6304664.25029921,LP08,5469.362,260,4
417165.098182847,6304664.24220747,LP08,5282.234,260,4
417162.875322138,6304664.23427437,LP08,5605.745,260,4
417160.633765989,6304664.23726884,LP08,5625.106,260,4
417158.40160498,6304664.22925513,LP08,5721.915,260,4
417156.141543133,6304664.22100213,LP08,5508.617,260,4
417153.918587491,6304664.22415422,LP08,5380.957,260,4
417151.686521336,6304664.20505172,LP08,5352.872,260,4
417149.435664839,6304664.207964,LP08,5144.255,260,4
417147.194298391,6304664.18878086,LP08,5243.617,260,4
417144.971532487,6304664.16975641,LP08,5339.043,260,4
417142.730071129,6304664.16165948,LP08,5568.723,260,4
417140.497910035,6304664.15364165,LP08,5392.128,260,4
417138.27514411,6304664.13461566,LP08,5463.085,260,4
417136.033682721,6304664.12651718,LP08,5277.872,260,4
417133.792221321,6304664.11841819,LP08,5324.043,260,4
417131.560155097,6304664.09931104,LP08,5425.106,260,4
417129.327899039,6304664.10237787,LP08,5612.872,260,4
417127.086532524,6304664.08319008,LP08,5431.702,260,4
417124.854276439,6304664.08625588,LP08,5387.66,260,4
417122.622210181,6304664.06714667,LP08,5275,260,4
417120.399254347,6304664.07029107,LP08,5268.404,260,4
417118.185693699,6304664.06242733,LP08,4881.596,260,4
417115.944137283,6304664.06541145,LP08,4599.362,260,4
417113.721371266,6304664.04637982,LP08,4634.681,260,4
417111.47060948,6304664.03819603,LP08,4930.532,260,4
417109.247653576,6304664.04133786,LP08,5022.872,260,4
417106.987686429,6304664.02198615,LP08,5115.213,260,4
417104.755430221,6304664.02504731,LP08,5133.723,260,4
417102.504668389,6304664.01686143,LP08,5271.277,260,4
417100.263111876,6304664.01984192,LP08,5126.17,260,4
417098.030950571,6304664.01181429,LP08,4882.021,260,4
417095.79888421,6304663.9926989,LP08,4668.936,260,4
417093.55742261,6304663.98459059,LP08,4870.957,260,4
417091.316055956,6304663.96539451,LP08,4718.191,260,4
417089.083894615,6304663.95736481,LP08,4857.66,260,4
417086.833037745,6304663.96026254,LP08,4760.532,260,4
417084.582085895,6304663.97424698,LP08,4994.255,260,4
417082.340624235,6304663.96613607,LP08,4998.617,260,4
417080.127158366,6304663.94717639,LP08,5418.511,260,4
417077.895091936,6304663.92805687,LP08,4959.255,260,4
417075.644234997,6304663.93095199,LP08,4820.638,260,4
417073.402678319,6304663.93392626,LP08,4882.553,260,4
417071.133125813,6304663.94774824,LP08,4738.723,260,4
417068.882458789,6304663.9284673,LP08,5543.83,260,4
417066.650392312,6304663.90934519,LP08,5672.447,260,4
417064.390424999,6304663.88998352,LP08,5664.681,260,4
417062.13045768,6304663.87062133,LP08,5499.149,260,4
417059.888995916,6304663.86250522,LP08,5906.489,260,4
417057.656739422,6304663.86555553,LP08,6151.596,260,4
417055.424482912,6304663.86860532,LP08,6697.021,260,4
417053.173815835,6304663.84932072,LP08,6407.66,260,3
417050.904548195,6304663.82987622,LP08,6560.957,260,3
417048.663181382,6304663.81067027,LP08,6559.362,260,3
417046.440035083,6304663.83597217,LP08,7443.83,260,3
417044.170767417,6304663.81652609,LP08,7500.319,260,3
417041.901499745,6304663.79707948,LP08,8011.17,260,3
417039.706539268,6304663.7893572,LP08,8191.596,260,3
417037.48348791,6304663.8035698,LP08,8503.191,260,3
417035.25142132,6304663.78444045,LP08,8039.468,260,2
417033.019354723,6304663.76531058,LP08,8581.702,260,2
417030.76859254,6304663.75710802,LP08,8951.383,260,2
417028.53633587,6304663.76015161,LP08,8981.809,260,2
417026.294968971,6304663.74094048,LP08,8533.298,260,2
417024.062617239,6304663.75507029,LP08,9273.723,260,2
417021.811950044,6304663.7357784,LP08,8863.085,260,2
417019.57048808,6304663.72765296,LP08,9471.915,260,2
417017.33823134,6304663.73069396,LP08,9127.979,260,2
417015.096674307,6304663.73365473,LP08,9368.617,260,2
417012.864512583,6304663.72560746,LP08,9719.787,260,2
417010.62324067,6304663.69530546,LP08,9427.979,260,2
417008.391078929,6304663.68725715,LP08,9176.596,260,1
417006.168027345,6304663.70146257,LP08,9208.404,260,1
417003.935960635,6304663.68232599,LP08,9498.936,260,1
417001.69449858,6304663.67419641,LP08,9529.149,260,1
416999.471446946,6304663.68840029,LP08,9472.447,260,1
416997.23007993,6304663.66918242,LP08,9610.426,260,1
416994.997918119,6304663.66113103,LP08,9763.936,260,1
416992.765756297,6304663.65307913,LP08,9609.362,260,1
416990.524294185,6304663.64494696,LP08,9465.319,260,1
416988.27362686,6304663.62564727,LP08,9140,260,1
416986.059875408,6304663.63992782,LP08,9867.872,260,1
416983.837013818,6304663.63195361,LP08,9779.362,260,1
416981.6142473,6304663.61289164,LP08,10006.064,260,1
416979.363484856,6304663.60467713,LP08,9507.128,260,1
416977.112817489,6304663.58537485,LP08,9760.745,260,1
416974.880465399,6304663.59949332,LP08,9088.298,260,1
416972.639098292,6304663.58026976,LP08,9555.532,260,1
416970.388240706,6304663.58314041,LP08,8841.064,260,1
416968.146588286,6304663.59717756,LP08,9245.532,260,1
416965.933121984,6304663.57819176,LP08,9219.574,260,1
416963.701055118,6304663.55904591,LP08,9613.83,260,1
416961.468798034,6304663.56207403,LP08,9156.702,260,1
416959.236636043,6304663.5540144,LP08,9726.383,260,1
416956.995173762,6304663.54587447,LP08,9333.511,260,1
416954.753521243,6304663.55990851,LP08,8737.766,260,1
416918.461548907,6304663.51461703,LP08,8375,260,1
416916.787498606,6304663.50024947,LP08,9554.787,260,1
416915.1414443,6304663.47503385,LP08,10448.298,260,1
416913.467489156,6304663.44957848,LP08,10668.511,260,1
416911.812039409,6304663.43536971,LP08,11492.128,260,1
416910.1379891,6304663.42100101,LP08,12121.064,260,1
416908.473143898,6304663.41779909,LP08,12115.213,260,1
416906.808584198,6304663.38133515,LP08,12640,260,1
416905.171830169,6304663.35619766,LP08,12865.213,260,1
416903.507175303,6304663.33082039,LP08,12557.447,260,1
416901.870135752,6304663.33894409,LP08,12540.957,260,1
416901.209911076,6304663.32218854,LP08,5245.106,260,1
416899.554366132,6304663.31906493,LP08,12095,260,1
416897.908216639,6304663.30493362,LP08,12312.766,260,1
416896.234071124,6304663.30164976,LP08,11242.447,260,1
416894.411025943,6304663.30817539,LP08,10161.702,260,1
416892.58798075,6304663.31470068,LP08,9799.149,260,1
416890.699833587,6304663.3206667,LP08,10113.617,260,1
416888.756170299,6304663.29289153,LP08,9880.638,260,1
416886.821616909,6304663.28737031,LP08,10243.298,260,1
416884.887158703,6304663.27076145,LP08,10021.383,260,1
416882.96209597,6304663.24314482,LP08,9919.681,260,1
416881.018337478,6304663.22645533,LP08,9711.489,260,1
416879.065183501,6304663.22077285,LP08,9577.66,260,1
416877.074828396,6304663.21477055,LP08,9496.489,260,1
416875.084378076,6304663.21985508,LP08,10290.957,260,1
416873.11262351,6304663.21401168,LP08,10297.553,260,1
416871.094272325,6304663.2188558,LP08,9636.809,260,1
416868.945717205,6304663.22258137,LP08,9219.043,260,1
416866.806652779,6304663.20421184,LP08,9442.447,260,1
416864.676888628,6304663.1859217,LP08,9689.894,260,1
416862.547124471,6304663.1676311,LP08,9702.234,260,1
416860.417265087,6304663.16042728,LP08,10059.255,260,1
416858.296705974,6304663.15330286,LP08,9961.702,260,1
416856.17614685,6304663.14617798,LP08,9685.319,260,1
416854.055492488,6304663.15013988,LP08,9578.404,260,1
416851.934933341,6304663.14301407,LP08,9826.915,260,1
416849.814374185,6304663.1358878,LP08,9826.915,260,1
416847.703115299,6304663.12884095,LP08,9706.17,260,1
416845.573255842,6304663.12163386,LP08,9583.085,260,1
416843.443491615,6304663.10333905,LP08,9935.745,260,1
416841.322837178,6304663.10729816,LP08,10112.66,260,1
416839.183582163,6304663.11109703,LP08,9864.043,260,1
416837.053722663,6304663.10388806,LP08,9297.979,260,1
416834.923863152,6304663.09667863,LP08,9385.638,260,1
416832.80320866,6304663.10063588,LP08,9339.149,260,1
416830.691854432,6304663.10467256,LP08,9629.574,260,1
416828.562090145,6304663.08637448,LP08,9629.574,260,1
416826.450831154,6304663.079323,LP08,9594.681,260,1
416824.339476888,6304663.0833583,LP08,9475,260,1
416822.227932077,6304663.10956764,LP08,9095.319,260,1
416820.107658569,6304663.06917311,LP08,8737.66,260,1
416817.987194524,6304663.05095261,LP08,9151.064,260,1
416815.848320459,6304663.01039732,LP08,9521.915,260,1
416813.727665858,6304663.01435039,LP08,9766.596,260,1
416811.607392353,6304662.973954,LP08,9826.915,260,1
416809.468137169,6304662.97774629,LP08,9916.915,260,1
416807.356782815,6304662.98177789,LP08,9954.681,260,1
416805.226827882,6304662.98564917,LP08,10128.936,260,1
416803.106268504,6304662.97851267,LP08,10024.362,260,1
416801.088012207,6304662.97225494,LP08,10354.787,260,1
416799.265061807,6304662.96767541,LP08,11300.638,260,1
416797.470012242,6304662.96333533,LP08,11393.83,260,1
416795.684358247,6304662.94798761,LP08,11109.255,260,1
416793.908004528,6304662.9327195,LP08,10611.383,260,1
416792.150251369,6304662.91761094,LP08,10645.213,260,1
416790.383197927,6304662.90242213,LP08,10527.66,260,1
416788.616144478,6304662.88723299,LP08,10257.234,260,1
416786.830490465,6304662.87188363,LP08,10246.17,260,1
416785.06343701,6304662.85669384,LP08,10443.723,260,1
416783.28689265,6304662.86359828,LP08,10445.319,260,1
416781.510348277,6304662.87050239,LP08,10644.574,260,1
416779.752404457,6304662.87756609,LP08,10608.83,260,1
416777.976050693,6304662.86229505,LP08,10277.021,260,1
416776.190396645,6304662.84694373,LP08,10415.745,260,1
416774.423343157,6304662.831752,LP08,10201.915,260,1
416772.665303978,6304662.84990166,LP08,10242.34,260,1
416770.88866422,6304662.86789107,LP08,10200.319,260,1
416769.103010145,6304662.85253845,LP08,10290.745,260,1
416767.345161583,6304662.84851264,LP08,10647.979,260,1
416765.578012731,6304662.84440654,LP08,10829.787,260,1
416763.811054537,6304662.81812562,LP08,10717.979,260,1
416762.044001009,6304662.80293163,LP08,10600.319,260,1
416760.27685214,6304662.79882456,LP08,10421.383,260,1
416758.509798601,6304662.78362993,LP08,10152.766,260,1
416756.75185466,6304662.79068944,LP08,9982.128,260,1
416754.994006051,6304662.78666139,LP08,10345.851,260,1
416753.21755687,6304662.78247306,LP08,10132.766,260,1
416751.450407962,6304662.77836438,LP08,10452.128,260,1
416749.683259047,6304662.77425539,LP08,10733.085,260,1
416747.906905194,6304662.75897883,LP08,11485.426,260,1
416746.139946971,6304662.73269469,LP08,12209.149,260,1
416744.363402402,6304662.73959198,LP08,11950.213,260,1
416742.624154307,6304662.73572165,LP08,12087.766,260,1
416740.847800435,6304662.7204438,LP08,12030.426,260,1
416739.090142484,6304662.69423836,LP08,11643.936,260,1
416737.30439296,6304662.68996712,LP08,11256.277,260,1
416735.537243994,6304662.68585554,LP08,11117.979,260,1
416733.788695584,6304662.68190363,LP08,10936.702,260,1
416732.040242537,6304662.66686415,LP08,10711.596,260,1
416730.254492985,6304662.66259161,LP08,10505.319,260,1
416728.505753809,6304662.68081325,LP08,10737.021,260,1
416726.719908862,6304662.68762731,LP08,10594.787,260,1
416724.962155505,6304662.67250655,LP08,10617.234,260,1
416723.204306767,6304662.66847272,LP08,10656.383,260,1
416721.427857454,6304662.66427856,LP08,10514.468,260,1
416719.679308981,6304662.6603241,LP08,10770.745,260,1
416717.902955039,6304662.64504204,LP08,10583.723,260,1
416716.145010883,6304662.65209418,LP08,10547.234,260,1
416714.387257495,6304662.6369715,LP08,10480.957,260,1
416712.610808147,6304662.63277572,LP08,10016.596,260,1
416710.843754466,6304662.61757238,LP08,10406.596,260,1
416709.076509992,6304662.62454323,LP08,10743.085,260,1
416707.309360903,6304662.62042649,LP08,10944.574,260,1
416705.551607488,6304662.60530221,LP08,10944.574,260,1
416703.765857819,6304662.60102478,LP08,10906.915,260,1
416702.008104395,6304662.58589985,LP08,10663.83,260,1
416700.240955281,6304662.58178183,LP08,10746.915,260,1
416698.473806156,6304662.57766348,LP08,10564.043,260,1
416696.716052717,6304662.5625376,LP08,10690,260,1
416694.948808169,6304662.56950586,LP08,10662.021,260,1
416693.153853588,6304662.55405919,LP08,10695.106,260,1
